Site,Year,month,day,time,Temp,rH,VPD
CH,2015,1,7,2200,-12.8,81.6,0.041858506
CH,2015,1,7,2300,-8.3,73,0.088036439
CH,2015,1,8,0000,-4.8,79,0.089715886
CH,2015,1,8,0100,-4.4,82.4,0.077508025
CH,2015,1,8,0200,-4.4,81,0.083673437
CH,2015,1,8,0300,-4.2,87.5,0.055888029
CH,2015,1,8,0400,-3.9,82.8,0.078664353
CH,2015,1,8,0500,-4.1,86,0.063069577
CH,2015,1,8,0600,-4.3,84,0.070997459
CH,2015,1,8,0700,-4.2,83,0.076007719
CH,2015,1,8,0800,-4.1,78.6,0.096406353
CH,2015,1,8,0900,-4.8,76.8,0.099114694
CH,2015,1,8,1000,-5.3,87,0.053462427
CH,2015,1,8,1100,-5.6,88,0.048230857
CH,2015,1,8,1200,-6.8,86,0.051305339
CH,2015,1,8,1300,-7.4,87,0.045474097
CH,2015,1,8,1400,-8.1,85.6,0.047694123
CH,2015,1,8,1500,-8.7,89,0.034757443
CH,2015,1,8,1600,-8.9,87,0.040435102
CH,2015,1,8,1700,-9,88.5,0.03548857
CH,2015,1,8,1800,-9,86.3,0.042277688
CH,2015,1,8,1900,-9.4,86,0.04185912
CH,2015,1,8,2000,-9.4,88,0.035879246
CH,2015,1,8,2100,-9.1,89,0.033678735
CH,2015,1,8,2200,-8.6,91,0.028662435
CH,2015,1,8,2300,-7.6,93.1,0.023763374
CH,2015,1,9,0000,-7.9,95,0.016821473
CH,2015,1,9,0100,-7.2,90.8,0.032685743
CH,2015,1,9,0200,-7.5,96.9,0.010759772
CH,2015,1,9,0300,-7.1,92,0.028643822
CH,2015,1,9,0400,-6.3,87.3,0.048372859
CH,2015,1,9,0500,-6,88,0.046773742
CH,2015,1,9,0600,-5.8,85.5,0.057392632
CH,2015,1,9,0700,-5.6,87.7,0.049436629
CH,2015,1,9,0800,-6,92,0.031182495
CH,2015,1,9,0900,-6.4,92,0.030237174
CH,2015,1,9,1000,-6.4,95,0.018898234
CH,2015,1,9,1100,-6.5,96,0.015002425
CH,2015,1,9,1200,-6.6,96.3,0.013770525
CH,2015,1,9,1300,-6.6,97,0.01116529
CH,2015,1,9,1400,-6.5,97,0.011251819
CH,2015,1,9,1500,-6.8,97,0.010994001
CH,2015,1,9,1600,-6.4,97.3,0.010205046
CH,2015,1,9,1700,-6.3,95.9,0.015616435
CH,2015,1,9,1800,-6.3,95,0.019044433
CH,2015,1,9,1900,-6,94,0.023386871
CH,2015,1,9,2000,-5,79,0.088360898
CH,2015,1,9,2100,-4.8,78.7,0.090997542
CH,2015,1,9,2200,-5.1,82,0.075163049
CH,2015,1,9,2300,-4.8,74.2,0.110222375
CH,2015,1,10,0000,-5.3,77,0.094587371
CH,2015,1,10,0100,-5.2,79,0.08702406
CH,2015,1,10,0200,-5.6,78,0.088423238
CH,2015,1,10,0300,-5.6,79,0.084404
CH,2015,1,10,0400,-5.4,81.3,0.076318408
CH,2015,1,10,0500,-5.5,77.2,0.092342582
CH,2015,1,10,0600,-5.4,78,0.089786362
CH,2015,1,10,0700,-5.8,75,0.098952813
CH,2015,1,10,0800,-6.3,78.7,0.081129282
CH,2015,1,10,0900,-7,74.4,0.092373718
CH,2015,1,10,1000,-7.6,69.9,0.103663415
CH,2015,1,10,1100,-8.4,70.6,0.095112955
CH,2015,1,10,1200,-8.6,71,0.092356733
CH,2015,1,10,1300,-9,73,0.08332099
CH,2015,1,10,1400,-10,77.4,0.064429646
CH,2015,1,10,1500,-8.5,77.4,0.072542314
CH,2015,1,10,1600,-9.7,76,0.070072038
CH,2015,1,10,1700,-9.8,72.3,0.080235079
CH,2015,1,10,1800,-9.8,74,0.075310905
CH,2015,1,10,1900,-9.8,71.2,0.08342131
CH,2015,1,10,2000,-9.4,75,0.074748429
CH,2015,1,10,2100,-8.9,71,0.090201381
CH,2015,1,10,2200,-8.7,74,0.082153957
CH,2015,1,10,2300,-7.8,70,0.101720059
CH,2015,1,11,0000,-6.6,70,0.111652903
CH,2015,1,11,0100,-4.5,70,0.131118381
CH,2015,1,11,0200,-4.3,74.5,0.1131522
CH,2015,1,11,0300,-4,72.4,0.125279846
CH,2015,1,11,0400,-3.7,71,0.134646105
CH,2015,1,11,0500,-3.8,73,0.124419327
CH,2015,1,11,0600,-4.2,72,0.125189185
CH,2015,1,11,0700,-4.8,82,0.076899331
CH,2015,1,11,0800,-5,77,0.096776222
CH,2015,1,11,0900,-4.9,79,0.08903611
CH,2015,1,11,1000,-5.5,80.8,0.077762174
CH,2015,1,11,1100,-5.5,81,0.076952152
CH,2015,1,11,1200,-6.5,80,0.075012123
CH,2015,1,11,1300,-7,78,0.079383664
CH,2015,1,11,1400,-7.5,81.8,0.063170273
CH,2015,1,11,1500,-8.3,84.1,0.05184368
CH,2015,1,11,1600,-8.5,86,0.044937717
CH,2015,1,11,1700,-8.9,92,0.02488314
CH,2015,1,11,1800,-8.8,90,0.031349938
CH,2015,1,11,1900,-8.8,91.5,0.026647447
CH,2015,1,11,2000,-8.9,95,0.015551962
CH,2015,1,11,2100,-8.1,93,0.023184643
CH,2015,1,11,2200,-6.8,94,0.021988002
CH,2015,1,11,2300,-5.2,92.9,0.02942242
CH,2015,1,12,0000,-5.1,95,0.020878625
CH,2015,1,12,0100,-4.7,0,0.430477398
CH,2015,1,12,0200,-4.7,90.4,0.04132583
CH,2015,1,12,0300,-4,89.1,0.049476461
CH,2015,1,12,0400,-3.8,88,0.055297479
CH,2015,1,12,0500,-3.2,86,0.067490073
CH,2015,1,12,0600,-2.7,83,0.085075864
CH,2015,1,12,0700,-3,75,0.122337201
CH,2015,1,12,0800,-3.9,77,0.105190705
CH,2015,1,12,0900,-4.1,80,0.090099395
CH,2015,1,12,1000,-4.3,83,0.0754348
CH,2015,1,12,1100,-4.7,87,0.055962062
CH,2015,1,12,1200,-5.3,89.6,0.042769942
CH,2015,1,12,1300,-6.4,91.6,0.031749033
CH,2015,1,12,1400,-6.7,91,0.033238057
CH,2015,1,12,1500,-6.7,90.1,0.036561863
CH,2015,1,12,1600,-7.1,90,0.035804778
CH,2015,1,12,1700,-7.2,91,0.031975184
CH,2015,1,12,1800,-6.3,90,0.038088865
CH,2015,1,12,1900,-6.2,76,0.092119835
CH,2015,1,12,2000,-6.4,82,0.068033642
CH,2015,1,12,2100,-6.3,85,0.057133298
CH,2015,1,12,2200,-6.2,86,0.05373657
CH,2015,1,12,2300,-4.6,84,0.069401324
CH,2015,1,13,0000,-4.5,85,0.065559191
CH,2015,1,13,0100,-4.1,82,0.081089456
CH,2015,1,13,0200,-3.4,77.1,0.108750035
CH,2015,1,13,0300,-2.1,70,0.156993256
CH,2015,1,13,0400,-2.9,72,0.138046587
CH,2015,1,13,0500,-3.3,75.4,0.117703509
CH,2015,1,13,0600,-3.5,79,0.098980583
CH,2015,1,13,0700,-4.2,83.5,0.073772198
CH,2015,1,13,0800,-4.3,82,0.079872141
CH,2015,1,13,0900,-4.4,84,0.070461841
CH,2015,1,13,1000,-4.5,85,0.065559191
CH,2015,1,13,1100,-4.7,84,0.068876384
CH,2015,1,13,1200,-4.9,86,0.059357407
CH,2015,1,13,1300,-4.9,86.4,0.057661481
CH,2015,1,13,1400,-5,86,0.058907265
CH,2015,1,13,1500,-5.2,86.6,0.055529639
CH,2015,1,13,1600,-5.1,87,0.054284424
CH,2015,1,13,1700,-5,86,0.058907265
CH,2015,1,13,1800,-4.6,87,0.056388576
CH,2015,1,13,1900,-5.4,91,0.036730784
CH,2015,1,13,2000,-5,86,0.058907265
CH,2015,1,13,2100,-4.6,83,0.073738907
CH,2015,1,13,2200,-4.2,83,0.076007719
CH,2015,1,13,2300,-3.5,80,0.094267222
CH,2015,1,14,0000,-3.4,86.1,0.066009846
CH,2015,1,14,0100,-2.9,83.7,0.080362835
CH,2015,1,14,0200,-2.9,78,0.108465176
CH,2015,1,14,0300,-2.9,75.5,0.120790764
CH,2015,1,14,0400,-3.2,80,0.096414391
CH,2015,1,14,0500,-3.8,87.5,0.05760154
CH,2015,1,14,0600,-3.9,81.2,0.085981967
CH,2015,1,14,0700,-4,83,0.077165123
CH,2015,1,14,0800,-4,77.7,0.101222485
CH,2015,1,14,0900,-4.1,80,0.090099395
CH,2015,1,14,1000,-4.6,85,0.065063741
CH,2015,1,14,1100,-4.6,82.7,0.075040182
CH,2015,1,14,1200,-4,77,0.104399872
CH,2015,1,14,1300,-4.9,85.6,0.061053333
CH,2015,1,14,1400,-5,83,0.071530251
CH,2015,1,14,1500,-5,85.4,0.061431862
CH,2015,1,14,1600,-5.1,83.9,0.067229171
CH,2015,1,14,1700,-4.7,80,0.08609548
CH,2015,1,14,1800,-4.9,81.1,0.080132499
CH,2015,1,14,1900,-5.1,86,0.058460149
CH,2015,1,14,2000,-4.9,83,0.072076851
CH,2015,1,14,2100,-4.8,79,0.089715886
CH,2015,1,14,2200,-4,77.9,0.10031466
CH,2015,1,14,2300,-3.5,75.2,0.116891355
CH,2015,1,15,0000,-3.4,78,0.104476016
CH,2015,1,15,0100,-3.1,75,0.121424581
CH,2015,1,15,0200,-2.6,74,0.131090582
CH,2015,1,15,0300,-1.9,72.6,0.145530982
CH,2015,1,15,0400,-1.7,76.1,0.128835891
CH,2015,1,15,0500,-2.2,76,0.124664913
CH,2015,1,15,0600,-2.2,71.1,0.150117332
CH,2015,1,15,0700,-2.2,76,0.124664913
CH,2015,1,15,0800,-3,77.1,0.112060876
CH,2015,1,15,0900,-3.1,74.4,0.124338771
CH,2015,1,15,1000,-3.8,83,0.078338095
CH,2015,1,15,1100,-3.3,71.7,0.135406883
CH,2015,1,15,1200,-4.2,86,0.062594592
CH,2015,1,15,1300,-4.1,88,0.054059637
CH,2015,1,15,1400,-4.1,85.8,0.063970571
CH,2015,1,15,1500,-4.7,85.1,0.064141132
CH,2015,1,15,1600,-4.6,85.1,0.064629983
CH,2015,1,15,1700,-4.7,87,0.055962062
CH,2015,1,15,1800,-4.3,83,0.0754348
CH,2015,1,15,1900,-4.7,85.6,0.061988745
CH,2015,1,15,2000,-4.6,88.8,0.048580927
CH,2015,1,15,2100,-3.7,85.1,0.06918024
CH,2015,1,15,2200,-3.7,86,0.065001568
CH,2015,1,15,2300,-3.5,85,0.070700416
CH,2015,1,16,0000,-3.4,88,0.056986918
CH,2015,1,16,0100,-3.2,86,0.067490073
CH,2015,1,16,0200,-3.3,87.6,0.059330224
CH,2015,1,16,0300,-3.3,86,0.066985737
CH,2015,1,16,0400,-3.6,86.2,0.064557062
CH,2015,1,16,0500,-3.8,87,0.059905602
CH,2015,1,16,0600,-3.9,86.5,0.06174237
CH,2015,1,16,0700,-4.2,85.1,0.066618531
CH,2015,1,16,0800,-4,79,0.095321622
CH,2015,1,16,0900,-4.3,82.2,0.078984673
CH,2015,1,16,1000,-4.3,83,0.0754348
CH,2015,1,16,1100,-4.5,87,0.056817965
CH,2015,1,16,1200,-4.6,89.8,0.044243344
CH,2015,1,16,1300,-4.6,84.7,0.066365016
CH,2015,1,16,1400,-4.6,76.8,0.10063192
CH,2015,1,16,1500,-4.7,79,0.090400254
CH,2015,1,16,1600,-4.7,78,0.094705027
CH,2015,1,16,1700,-5.1,89,0.045932974
CH,2015,1,16,1800,-5.1,90,0.041757249
CH,2015,1,16,1900,-4.9,88,0.050877777
CH,2015,1,16,2000,-5.3,93,0.028787461
CH,2015,1,16,2100,-4.9,88.4,0.049181851
CH,2015,1,16,2200,-5.1,90.5,0.039669387
CH,2015,1,16,2300,-5,89,0.04628428
CH,2015,1,17,0000,-4.5,86,0.061188578
CH,2015,1,17,0100,-4.6,87,0.056388576
CH,2015,1,17,0200,-4.3,85.3,0.065228915
CH,2015,1,17,0300,-4,86.8,0.059916448
CH,2015,1,17,0400,-3.9,89,0.050308598
CH,2015,1,17,0500,-4.2,89,0.049181465
CH,2015,1,17,0600,-4.3,91.1,0.039492337
CH,2015,1,17,0700,-4.6,92.2,0.033833146
CH,2015,1,17,0800,-4.6,92.5,0.032531871
CH,2015,1,17,0900,-4.6,93,0.030363079
CH,2015,1,17,1000,-4.9,96,0.016959259
CH,2015,1,17,1100,-5,96.6,0.01430605
CH,2015,1,17,1200,-5,95.8,0.01767218
CH,2015,1,17,1300,-4.6,93,0.030363079
CH,2015,1,17,1400,-4.2,80,0.089420846
CH,2015,1,17,1500,-4,74,0.118017247
CH,2015,1,17,1600,-3.9,76.2,0.108849512
CH,2015,1,17,1700,-3.8,71.3,0.132253136
CH,2015,1,17,1800,-3.8,76,0.110594957
CH,2015,1,17,1900,-3.8,75,0.115203081
CH,2015,1,17,2000,-3.9,77,0.105190705
CH,2015,1,17,2100,-3.7,71,0.134646105
CH,2015,1,17,2200,-3.7,67,0.153217981
CH,2015,1,17,2300,-3.2,65,0.168725183
CH,2015,1,18,0000,-3.4,64.2,0.170010971
CH,2015,1,18,0100,-3.6,64,0.168409727
CH,2015,1,18,0200,-3.6,63,0.173087775
CH,2015,1,18,0300,-3.3,62,0.181818429
CH,2015,1,18,0400,-3.7,72.7,0.126753057
CH,2015,1,18,0500,-3.6,73.8,0.122564857
CH,2015,1,18,0600,-1.8,43.9,0.300183058
CH,2015,1,18,0700,-2.5,50,0.253983819
CH,2015,1,18,0800,-2.8,51,0.243394089
CH,2015,1,18,0900,-2.9,56.2,0.215944304
CH,2015,1,18,1000,-4.4,75.1,0.10965624
CH,2015,1,18,1100,-3.3,51,0.23445008
CH,2015,1,18,1200,-3.5,55,0.212101249
CH,2015,1,18,1300,-4.1,69,0.139654063
CH,2015,1,18,1400,-4.8,71.8,0.120475619
CH,2015,1,18,1500,-3.8,75,0.115203081
CH,2015,1,18,1600,-4.2,61,0.17437065
CH,2015,1,18,1700,-4.5,65,0.152971445
CH,2015,1,18,1800,-3.7,54,0.21357658
CH,2015,1,18,1900,-4.3,65.3,0.153975739
CH,2015,1,18,2000,-4.8,72,0.119621182
CH,2015,1,18,2100,-3,46,0.264248353
CH,2015,1,18,2200,-2.2,42,0.301273539
CH,2015,1,18,2300,-1.4,41.3,0.323524695
CH,2015,1,19,0000,-1.1,60.4,0.223136235
CH,2015,1,19,0100,-2.1,61,0.204091233
CH,2015,1,19,0200,-2,57,0.226700336
CH,2015,1,19,0300,-1.9,58,0.223076688
CH,2015,1,19,0400,-1.3,53.7,0.257072095
CH,2015,1,19,0500,-0.7,47,0.307552898
CH,2015,1,19,0600,-1.1,40,0.338085204
CH,2015,1,19,0700,-1.5,44.4,0.304184278
CH,2015,1,19,0800,-1.5,40,0.328256415
CH,2015,1,19,0900,-1.8,48,0.278244546
CH,2015,1,19,1000,-1.7,41,0.318046761
CH,2015,1,19,1100,-1.3,43.3,0.314816151
CH,2015,1,19,1200,-1.4,46.2,0.296518375
CH,2015,1,19,1300,-1.1,44,0.315546191
CH,2015,1,19,1400,-0.9,37,0.360251218
CH,2015,1,19,1500,-0.6,36.4,0.371780405
CH,2015,1,19,1600,-0.6,36.7,0.370026724
CH,2015,1,19,1700,-0.5,39.6,0.355671461
CH,2015,1,19,1800,-0.2,34,0.39727185
CH,2015,1,19,1900,0.1,30,0.430674604
CH,2015,1,19,2000,0.5,31,0.437057914
CH,2015,1,19,2100,0.7,32.8,0.431879276
CH,2015,1,19,2200,-0.8,45.7,0.312791993
CH,2015,1,19,2300,-0.4,44,0.332185051
CH,2015,1,20,0000,-1.2,64,0.201362366
CH,2015,1,20,0100,-1.1,58,0.236659643
CH,2015,1,20,0200,1.2,40.1,0.399145315
CH,2015,1,20,0300,-0.5,57.5,0.250265515
CH,2015,1,20,0400,-0.6,56,0.25720657
CH,2015,1,20,0500,-0.4,67.7,0.191599592
CH,2015,1,20,0600,-0.2,60,0.240770818
CH,2015,1,20,0700,-0.9,65.3,0.198424084
CH,2015,1,20,0800,-1.5,62.4,0.205707353
CH,2015,1,20,0900,-1.9,69,0.164651841
CH,2015,1,20,1000,-2.5,76.2,0.120896298
CH,2015,1,20,1100,-2.8,76,0.119213431
CH,2015,1,20,1200,-3.1,82,0.087425698
CH,2015,1,20,1300,-3.6,87.8,0.057072185
CH,2015,1,20,1400,-3.7,87.6,0.057572817
CH,2015,1,20,1500,-3.8,87.1,0.05944479
CH,2015,1,20,1600,-4.1,89,0.049554668
CH,2015,1,20,1700,-4.2,91,0.040239381
CH,2015,1,20,1800,-4,90.4,0.043575599
CH,2015,1,20,1900,-3.9,90.3,0.044363036
CH,2015,1,20,2000,-3.9,91.6,0.038417475
CH,2015,1,20,2100,-3.9,90,0.045735089
CH,2015,1,20,2200,-3.2,84,0.077131512
CH,2015,1,20,2300,-3,86.8,0.064594042
CH,2015,1,21,0000,-1.9,83.1,0.08976181
CH,2015,1,21,0100,-1.3,78.2,0.121040425
CH,2015,1,21,0200,-1.3,76,0.133255513
CH,2015,1,21,0300,-1.6,75.5,0.133050936
CH,2015,1,21,0400,-1.4,73,0.148810337
CH,2015,1,21,0500,-1.6,72.3,0.150429017
CH,2015,1,21,0600,-2.1,0,0.523310853
CH,2015,1,21,0700,-1.5,65,0.191482909
CH,2015,1,21,0800,-1.6,68.7,0.169979359
CH,2015,1,21,0900,-1.6,67,0.179211465
CH,2015,1,21,1000,-2.2,74,0.135053655
CH,2015,1,21,1100,-2.5,75,0.126991909
CH,2015,1,21,1200,-3.5,87.8,0.057503005
CH,2015,1,21,1300,-3.7,86.1,0.064537271
CH,2015,1,21,1400,-5.2,91,0.037296026
CH,2015,1,21,1500,-5.7,91,0.035897144
CH,2015,1,21,1600,-6.1,93,0.027075775
CH,2015,1,21,1700,-6.4,91.6,0.031749033
CH,2015,1,21,1800,-5.3,85.3,0.060453668
CH,2015,1,21,1900,-5.1,86,0.058460149
CH,2015,1,21,2000,-5.2,88,0.049728035
CH,2015,1,21,2100,-4.6,83.7,0.070702599
CH,2015,1,21,2200,-3.1,82.1,0.08694
CH,2015,1,21,2300,-1.9,83,0.090292945
CH,2015,1,22,0000,-1,75.5,0.139071253
CH,2015,1,22,0100,-0.5,77,0.135437808
CH,2015,1,22,0200,-0.3,78,0.131459506
CH,2015,1,22,0300,-0.1,80,0.121267851
CH,2015,1,22,0400,-0.9,81,0.108647193
CH,2015,1,22,0500,-1.5,76.8,0.126925814
CH,2015,1,22,0600,-1.9,80,0.106226995
CH,2015,1,22,0700,-2,75,0.131802521
CH,2015,1,22,0800,-2.5,73,0.137151262
CH,2015,1,22,0900,-2.3,65,0.180456077
CH,2015,1,22,1000,-2.2,63.3,0.190633429
CH,2015,1,22,1100,-2,61.7,0.201921462
CH,2015,1,22,1200,-2.9,82,0.088744235
CH,2015,1,22,1300,-3.3,87,0.062201042
CH,2015,1,22,1400,-3.6,92,0.037424384
CH,2015,1,22,1500,-3.8,90.9,0.041933921
CH,2015,1,22,1600,-3.8,87.7,0.056679916
CH,2015,1,22,1700,-4.2,90,0.044710423
CH,2015,1,22,1800,-3.6,84,0.074848768
CH,2015,1,22,1900,-3,62,0.185952545
CH,2015,1,22,2000,-3.5,72,0.13197411
CH,2015,1,22,2100,-3.8,80.8,0.088475966
CH,2015,1,22,2200,-3.3,74,0.124402083
CH,2015,1,22,2300,-3.2,78,0.10605583
CH,2015,1,23,0000,-2.7,75.8,0.121107994
CH,2015,1,23,0100,-2.2,70,0.155831141
CH,2015,1,23,0200,-2.4,74,0.133059075
CH,2015,1,23,0300,-0.2,60.9,0.235353475
CH,2015,1,23,0400,-0.5,63.1,0.217289353
CH,2015,1,23,0500,-0.9,66,0.194421292
CH,2015,1,23,0600,-1.2,58,0.23492276
CH,2015,1,23,0700,-1.5,58,0.22977949
CH,2015,1,23,0800,-2.3,69.7,0.156223403
CH,2015,1,23,0900,-2.5,61.8,0.194043637
CH,2015,1,23,1000,-2.5,64,0.182868349
CH,2015,1,23,1100,-2.8,69,0.153984015
CH,2015,1,23,1200,-2.8,68,0.158951242
CH,2015,1,23,1300,-4,84,0.072625998
CH,2015,1,23,1400,-4,85.3,0.066725136
CH,2015,1,23,1500,-3.9,79,0.096043687
CH,2015,1,23,1600,-3.9,81,0.086896669
CH,2015,1,23,1700,-3.8,81,0.087554341
CH,2015,1,23,1800,-3.4,75.8,0.114923617
CH,2015,1,23,1900,-3.5,77.5,0.106050624
CH,2015,1,23,2000,-3.1,75,0.121424581
CH,2015,1,23,2100,-2.7,73,0.13512049
CH,2015,1,23,2200,-2.1,73.2,0.140247309
CH,2015,1,23,2300,-2.1,71,0.151760147
CH,2015,1,24,0000,-2,72.8,0.143401143
CH,2015,1,24,0100,-2.5,77.1,0.116324589
CH,2015,1,24,0200,-2.8,89,0.054639489
CH,2015,1,24,0300,-3.2,91.3,0.04194026
CH,2015,1,24,0400,-3.8,90.5,0.043777171
CH,2015,1,24,0500,-3.7,87.3,0.058965708
CH,2015,1,24,0600,-3.5,84.6,0.072585761
CH,2015,1,24,0700,-3.7,84,0.074287506
CH,2015,1,24,0800,-4.3,93.4,0.029286452
CH,2015,1,24,0900,-4.4,97,0.013211595
CH,2015,1,24,1000,-4.4,96.4,0.015853914
CH,2015,1,24,1100,-4,89,0.049930374
CH,2015,1,24,1200,-4.1,86,0.063069577
CH,2015,1,24,1300,-3.9,77,0.105190705
CH,2015,1,24,1400,-4,80,0.090782497
CH,2015,1,24,1500,-4,84,0.072625998
CH,2015,1,24,1600,-3.9,79,0.096043687
CH,2015,1,24,1700,-3.4,78,0.104476016
CH,2015,1,24,1800,-3.8,75,0.115203081
CH,2015,1,24,1900,-3.5,71,0.136687471
CH,2015,1,24,2000,-2.7,68.8,0.156139232
CH,2015,1,24,2100,-2.2,70,0.155831141
CH,2015,1,24,2200,-2.5,71.7,0.143754841
CH,2015,1,24,2300,-1.5,65,0.191482909
CH,2015,1,25,0000,-2.6,69,0.156300309
CH,2015,1,25,0100,-1.3,65.5,0.191554801
CH,2015,1,25,0200,-0.4,56.6,0.257443415
CH,2015,1,25,0300,-1.1,60.3,0.22369971
CH,2015,1,25,0400,-1.2,63.7,0.203040385
CH,2015,1,25,0500,-1.3,73,0.149912453
CH,2015,1,25,0600,-0.7,67.9,0.186272604
CH,2015,1,25,0700,-1.6,64.1,0.194960351
CH,2015,1,25,0800,-1.9,61.4,0.205018099
CH,2015,1,25,0900,-4,77,0.104399872
CH,2015,1,25,1000,-5,80,0.084153236
CH,2015,1,25,1100,-6.2,80,0.076766529
CH,2015,1,25,1200,-5.3,70,0.123374832
CH,2015,1,25,1300,-6.8,78.9,0.077324475
CH,2015,1,25,1400,-7.4,77,0.080454172
CH,2015,1,25,1500,-6.3,71,0.110457709
CH,2015,1,25,1600,-5.6,66.2,0.135850248
CH,2015,1,25,1700,-7.6,76.6,0.080588834
CH,2015,1,25,1800,-7.2,73.9,0.092728033
CH,2015,1,25,1900,-6.4,69,0.117169051
CH,2015,1,25,2000,-5.6,66,0.136654095
CH,2015,1,25,2100,-1.3,42,0.322034157
CH,2015,1,25,2200,-2.3,59,0.211391404
CH,2015,1,25,2300,-3.8,73.3,0.12303689
CH,2015,1,26,0000,-2,55.8,0.233026857
CH,2015,1,26,0100,0.2,45,0.340861244
CH,2015,1,26,0200,-1.3,72.4,0.15324384
CH,2015,1,26,0300,-1.5,72,0.153186327
CH,2015,1,26,0400,-0.9,71.5,0.162970789
CH,2015,1,26,0500,-0.8,67,0.190094582
CH,2015,1,26,0600,-0.9,84,0.091492373
CH,2015,1,26,0700,-0.7,67,0.191495201
CH,2015,1,26,0800,-1.6,75.9,0.130878676
CH,2015,1,26,0900,-2.6,68,0.161342255
CH,2015,1,26,1000,-3.2,88,0.057848634
CH,2015,1,26,1100,-4.4,93,0.030827056
CH,2015,1,26,1200,-4.6,93,0.030363079
CH,2015,1,26,1300,-4.9,84.8,0.064445184
CH,2015,1,26,1400,-3.8,84,0.073729972
CH,2015,1,26,1500,-3.7,83,0.078930475
CH,2015,1,26,1600,-4,82.5,0.079434685
CH,2015,1,26,1700,-3.5,83,0.080127138
CH,2015,1,26,1800,-4.1,89,0.049554668
CH,2015,1,26,1900,-3.4,84,0.075982557
CH,2015,1,26,2000,-2.9,81,0.09367447
CH,2015,1,26,2100,-2.9,80.8,0.094660517
CH,2015,1,26,2200,-2.3,72,0.144364861
CH,2015,1,26,2300,-2.4,71,0.148412045
CH,2015,1,27,0000,-1.9,71,0.154029142
CH,2015,1,27,0100,-3.3,81.1,0.090430745
CH,2015,1,27,0200,-3.2,86.4,0.065561786
CH,2015,1,27,0300,-2.1,75,0.130827713
CH,2015,1,27,0400,-2.1,75,0.130827713
CH,2015,1,27,0500,-3.3,88,0.057416346
CH,2015,1,27,0600,-3.1,84.9,0.073340447
CH,2015,1,27,0700,-2.6,76.4,0.118989913
CH,2015,1,27,0800,-2.2,73,0.140248027
CH,2015,1,27,0900,-2.3,68.5,0.162410469
CH,2015,1,27,1000,-1.7,65,0.188671807
CH,2015,1,27,1100,-1.2,59.9,0.224295302
CH,2015,1,27,1200,-2,67,0.173979328
CH,2015,1,27,1300,-2.3,69,0.159832525
CH,2015,1,27,1400,-2.7,74.1,0.129615581
CH,2015,1,27,1500,-2.7,70,0.150133877
CH,2015,1,27,1600,-3.8,75.2,0.114281456
CH,2015,1,27,1700,-3.4,73,0.128220565
CH,2015,1,27,1800,-3.6,75,0.116951199
CH,2015,1,27,1900,-3.7,73,0.125360166
CH,2015,1,27,2000,-3.3,69,0.148325561
CH,2015,1,27,2100,-3.4,77.9,0.104950907
CH,2015,1,27,2200,-2.1,75,0.130827713
CH,2015,1,27,2300,-2.1,70,0.156993256
CH,2015,1,28,0000,-1.1,65,0.197216369
CH,2015,1,28,0100,-0.2,64.7,0.212480247
CH,2015,1,28,0200,-0.5,60.3,0.233777434
CH,2015,1,28,0300,0.1,68,0.196879819
CH,2015,1,28,0400,0.1,66.2,0.207954309
CH,2015,1,28,0500,-0.2,68,0.192616655
CH,2015,1,28,0600,-0.3,68,0.191213827
CH,2015,1,28,0700,-1,76.4,0.133962513
CH,2015,1,28,0800,-1.4,71,0.159833325
CH,2015,1,28,0900,-3,81.2,0.091997575
CH,2015,1,28,1000,-3.7,85,0.069644537
CH,2015,1,28,1100,-4.3,92,0.035498729
CH,2015,1,28,1200,-4.4,92.5,0.033028988
CH,2015,1,28,1300,-4.9,94,0.025438889
CH,2015,1,28,1400,-4.7,94.7,0.022815302
CH,2015,1,28,1500,-5.1,95,0.020878625
CH,2015,1,28,1600,-5.1,94,0.02505435
CH,2015,1,28,1700,-4.4,92,0.035230921
CH,2015,1,28,1800,-4.1,88,0.054059637
CH,2015,1,28,1900,-4.9,92.5,0.031798611
CH,2015,1,28,2000,-4.2,88,0.053652508
CH,2015,1,28,2100,-3.4,86,0.066484737
CH,2015,1,28,2200,-3.1,82,0.087425698
CH,2015,1,28,2300,-2.2,79,0.109081799
CH,2015,1,29,0000,-2.2,83.3,0.086746002
CH,2015,1,29,0100,-1.8,75,0.133771416
CH,2015,1,29,0200,-2,76,0.12653042
CH,2015,1,29,0300,-1.6,75.4,0.133594001
CH,2015,1,29,0400,-1.6,75,0.135766261
CH,2015,1,29,0500,-1.8,81,0.101666276
CH,2015,1,29,0600,-2,78,0.115986218
CH,2015,1,29,0700,-2.6,81.4,0.093780186
CH,2015,1,29,0800,-3.1,83.1,0.082083017
CH,2015,1,29,0900,-3,81,0.092976273
CH,2015,1,29,1000,-4.1,86.9,0.059015104
CH,2015,1,29,1100,-5,92,0.033661294
CH,2015,1,29,1200,-6.5,93.1,0.025879183
CH,2015,1,29,1300,-8.2,92,0.026290087
CH,2015,1,29,1400,-7.9,90,0.033642947
CH,2015,1,29,1500,-8.6,90.7,0.029617849
CH,2015,1,29,1600,-9.6,92,0.023543412
CH,2015,1,29,1700,-8.9,91.1,0.027682493
CH,2015,1,29,1800,-8.8,95,0.015674969
CH,2015,1,29,1900,-8.7,88,0.037917211
